,0,1,2,3,4,5
['2018-12-24T00:00:00.000000000'],Trump signs legislation to boost quantum computing research with $1.2 billion,Trump should be take smart law to gun violence instead of think about wall,"After meeting up on Tinder, man allegedly raped 11 year old Girl behind movie theater",US Air Campaign Against Islamic State In Syria Is Expected To End,"Jennie-O Recalls More Than 164,000 Pounds of Ground Turkey",2018 Top 10 Stories Ignored By The Fake News
