,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
['2017-08-02T00:00:00.000000000'],Trump unveils bill to transform legal immigration system,"1 dead in building explosion, collapse at Minnehaha","Older people dying on job at higher rate than all workers. It's a trend that's particularly alarming as baby boomers reject the traditional retirement age of 65 and keep working. The U.S. government estimates that by 2024, older workers will account for 25 percent of the labor market.","Flesh Eating Bacteria At Myrtle Beach, South Carolina, Ravages Woman's Leg","USA POLITICS: Trump Signs Sanctions Bill to Punish Russia, Iran, North Korea",Black sewage blob gives Niagara Falls a PR black eye,Trump Wanted a Cheaper Air Force One. So the USAF Is Buying a Bankrupt Russian Firm’s Undelivered 747s,US Black Hawk helicopter Makes Hard Landing in Afghanistan After Mechanical Issue,"Amazon jacked up Prime Day prices, misleading consumers, says vendor",Court: New Jersey Residents Can’t Mention ’Islam’ or ’Muslim’ at Public Hearing on Mosque,Feds arrest 650 illegal immigrants who were ordered to leave the country,Michael Vick’s dad charged in massive heroin ring,"Watch ""Natebran Productions"" on YouTube https://www.youtube.com/channel/UCHpKiyrbfQEhJLHnNBPbNQw","Senate confirms Christopher Wray, Trump's choice for FBI",Sen. Cory Booker (D-NJ) to introduce bill to legalize marijuana,Firefighter cuts off snake's head after it latches onto woman's nose
