,0,1,2,3,4,5
['2018-10-08T00:00:00.000000000'],"Clinton, Powell, Albright guest star on 'Madam Secretary'",The white southerners who changed their views on racism,Homeless in Portland: A deepening crisis on the streets of America,Colin Powell Says Donald Trump has Turned America from 'We the People' to 'Me the President',Apple tells Congress it found no signs of hacking attack,"20 people killed in limousine accident in upstate New York, authorities say"
