,0,1,2,3,4,5,6,7,8,9,10,11
['2018-03-30T00:00:00.000000000'],"Despite early denials, growing list of Trump camp contacts with Russians haunts White House",The Russian White Paper,Wife of Pulse nightclub killer Omar Mateen found not guilty of aiding husband's attack that left 49 people dead,Blackhawks Play 36-Year-Old Local Accountant As Emergency Goalie,How many People per Automobile in the US?,Crazed girls flood Parkland school shooter Nikolas Cruz with fan mail,Kentucky resident: Rainwater better to drink,6 big things the new Veterans Affairs chief will have to address,Russian Oil Billionaires' Next Big Investment - American Health Care,Russia orders out 60 U.S. diplomats over spy poisoning affair,"Trump Attacks Amazon, Saying It Does Not Pay Enough Taxes","Judge denies motion by Stormy Daniels' attorney to depose Trump, Cohen"
