,0,1,2,3,4,5
['2018-03-11T00:00:00.000000000'],Cutting welfare to illegal aliens would pay for Trump’s wall,Fox News host Jesse Watters to divorce after cheating on wife with 25-year-old employee,Sex and power: Stormy Daniels and the female pioneers of the porn industry,There have been 17 officers shot to death in the first 10 weeks of this year,Scott Baio's Wife Taking Health-Conscious Measures Following Brain Disease Diagnosis,Trump insults Chuck Todd again
