,0,1,2,3,4,5,6,7,8,9,10,11,12,13
['2018-06-08T00:00:00.000000000'],"With Mueller Closing In, Manafort’s Allies Abandon Him",McAfee Support Number,Clinton recently wrote this novel that everyone dug inside Trump secrets,Renowned chef and storyteller Anthony Bourdain dies at 61,Watch first same-sex kiss in US campaign ad,Man beaten by Arizona officers wants police held accountable,CNN's Anthony Bourdain dead at 61,U.S. suicide rate rose by 25% in 20 years Suicide has become one of the ten leading causes of death in the United States,Google rules out using artificial intelligence for weapon,"Trump’s judicial nominees have records of bias toward the LGBT community, says Senator",Facebook glitch makes private posts public,ICE chief: Illegal immigrant children get better care than American kids,"Paul Ryan, Trey Gowdy and Mitch McConnell are suddenly running away from Donald Trump",Rogue Baltimore police unit ringleader Wayne Jenkins sentenced
