,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
['2018-01-04T00:00:00.000000000'],2017 was a record year for mergers and acquisitions,A timeline of Steve Bannon's time at Trump's side,"Manafort sues DOJ, Rosenstein and Mueller over scope of probe",Trump lawyer threatens to sue Bannon,Bannon blows himself up,Plus-Size Woman Re-Creates Gigi Hadid's Nude Photo To Prove The Fashion Industry Wrong - womenzilla.com,"The CEO of Wells Fargo Might Be in Big, Big Trouble",Former Treasury Secretary Lew Says Tax Cuts Will Leave the U.S. Broke,"Sarah Sanders GOES MAD: ""Citizens should be concerned with Kim Jong Un’s mental fitness""",Ex- Fox news Host Heather Nauert Wears Green Screen Trump Jacket,"""CONCERNED"" Senator Jeff Flakes Piles On the Bannon Trump Feud and takes Questions on Trump Tweets",Senator Ted Cruz Dodges a Question on the Steve Bannon and Donald Trump's Spat,"Fire breaks out at Hillary and Bill Clinton's compound in Chappaqua, NY","Vice President Joe Biden Comments on Trumps Tweets ""Bannon and Trump Story is Like a Mystery Book""","Trump just got OSTRACIZED by Chuck Schumer for his 'Bigger Nuclear Button' Tweet 3 january,2018","""President Trump's Statement on Bannon Speaks for its Self"":Sarah Sanders GOES OFF on Reporters",Republicans in South Carolina want to honor black Confederate soldiers. There's just one problem...,"Trump blasts Bannon after new book, says he 'lost his mind'",A “bomb cyclone” is going to explode over the east coast of the US
