,0,1,2,3,4,5,6,7,8,9,10,11
['2017-02-27T00:00:00.000000000'],Trump wants to add $54 billion to defense budget while slashing domestic spending and foreign aid,"""Blacks in the U.S. have consistently rated their current satisfaction with their lives lower than have whites, Asians and Hispanics in recent years.""",Father of US commando killed in Yemen refused to meet Trump,U.S.A. America breaking World News Updates,President Trump Declines Attending Correspondents' Dinner,Mardi Gras crash suspect's alcohol level 3 times legal limit,Biohackers May Soon Be Under The FDA’s Watchful Eye,Naming airport after Clintons doesn't fly with GOP lawmaker,The Oscars: Everything you need to know,Bill Paxton - Dead at 61,Five Tips in Cleaning Your Gun the Right Way,Transgender boy wins girls state wrestling championship
