,0,1,2,3,4,5,6,7,8,9,10,11,12,13
['2017-02-15T00:00:00.000000000'],[Video] Two-year-old boy shot dead in 'gangland hit' broadcast on Facebook Live,Kylie20,"Trump blames NSA, FBI for Flynn ouster",Harrison Ford Blames Bad Wiring For Millennium Falcon Near Miss,Without taking any sides,Boston careers USA Jobs,Speed of National Security Adviser Michael Flynn's ousting is unprecedented,Trump campaign aides had repeated contacts with Russian intelligence,West Virginia town sues drug firm ‘sharks’ over opioids,Georgia scores major victory in water wars feud with Florida,"School District In Canada Cancels Trips To U.S., Citing Border Policies, Safety",Mexico ready to retaliate by hurting American corn farmers,An independent California isn’t that wacky of an Idea,White House posts wrong versions of Trump's orders on its website
