,0,1,2,3,4,5,6,7
['2017-09-09T00:00:00.000000000'],Florida Risks More Irma Devastation Because Gov. Rick Scott Defunded Wetlands Agency,Hurricane Irma in Miami,"Hurricanes Irma, Jose and Katia",Floridians still remember Hurricane Andrew and the devastation it caused in 1992. Could Irma be worse?,How Does Googles SOS Alert for Hurricane Irma Become the Best?,Blue whale the 50 deadliest tasks revealed,Drone reveals Florida's flood threat,Evacuate now and avoid Irma's wrath: 'You can always party later'
