,0,1,2,3,4,5,6,7,8,9,10,11,12
['2019-11-10T00:00:00.000000000'],"Kanye West’s Sunday Service had ‘over 1,000’ commit their lives to Christ: ‘New wave of revival’",Where Michael Bloomberg Stands on the Issues,"Robert Norris, the Marlboro Man in Commercials, Dies at 90",FOX NEWS: Thanksgiving fails: Americans say these are the most common disasters on Turkey Day,FOX NEWS: Air Force veteran Matt Butler shares how his military career led to an award-winning game design,Trump the idiot.,Goldman faces probe after entrepreneur slams Apple Card algorithm in tweets,"On the Scoreboard: The Home Team, the Visitors and Trump","How the State Dept.’s Dissenters Incited a Revolt, Then a Rallying Cry","‘If Those Were Pictures of You, You Would Understand’","In Seeking to Join Suit Over Subpoena Power, Mulvaney Goes Up Against the President",How Voters Turned Virginia From Deep Red to Solid Blue,"FOX NEWS: Mommy blogger still lives with 'soulmate' husband despite separation, dating other people"
