,0,1,2,3,4,5,6
['2017-11-20T00:00:00.000000000'],Freeport evacuating Indonesian mine worker families after shootings,FOX NEWS: Border patrol officer dies from head and body injuries,"MU3R3 4S3S1N0 Charles Manson, a los 83 años de edad",Mass Murderer Charles Manson Dead After 46 Years In Prison.,"Charles Manson, mastermind of 1969 murders, dies at 83","Rhode Island: Priest accused of sex abuse now Newport psychologist - Rev. Christopher Cunningham, facing 2 civil lawsuits, practices at Seaside Psychological Services on Bellevue Avenue.",A white supremacist convicted of multiple homicides
