,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
['2018-06-23T00:00:00.000000000'],Black Widow Spider Found in Broccoli,Louisiana fisherman wait for help from Trump administration,Woman is told blowjobs are to blame for filler leaking from her lips,Final moments of YouTuber’s life revealed before he was shot by girlfriend in prank gone wrong,Outrage as American hunter shares photos of animals she killed in SA.,Outrage over controversial sign at Dunkin' Donuts,"Texas border chaos: Courts, families, government collide in zero-tolerance debacle",Immigration,"Inspired by Trump, the world could be heading back to the 1930s",Man Who Knowingly Gave H.I.V. To Girlfriend Sentenced,"Sixth cheerleader sues Houston Texans, claims coach duct-taped her body",Thousands of Bourbon Barrels Come Crashing Down in Kentucky,Netflix exec Jonathan Friedland out over alleged N-word use,Trump greets EU trade reprisals with threat of steep auto tariff,"Sixth cheerleader sues Houston Texans, claims coach duct-taped her body",Real Estate Purchase Agreement,MSNBC Calls Donald Trump Voters ‘Nazis’,Migrant families separation poster girl not taken from mum,Woman who shot boyfriend in videotaped stunt resisted
