,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
['2019-08-11T00:00:00.000000000'],"FOX NEWS: Airline apologizes for reportedly leaving wheelchair-bound elderly woman at the wrong gate, charging her extra for replacement ticket","Schizophrenic Oklahoma Man Groomed By The FBI To Be A ""Right Wing Terrorist."" Link In Comments...",FOX NEWS: Heinz Ketchup pays to repair 'reformed ketchup thief's' car,The New York Times modifies its motto to fit the Far Left Agenda,America Is Drowning In The Left’s Lies About Trump,FOX NEWS: Mom slammed after demanding over $80 from guests to attend son’s birthday party,FOX NEWS: Frontier flight attendant helps calm crying baby: 'Mom looked like she could've used a well-deserved break',Trump Administration Moves to Decertify Outspoken Immigration Judges’ Union,Trump Shares Unfounded Fringe Theory About Epstein and Clintons,Democrats in Iowa Offer Plans to Combat Gun Violence,"Las Vegas Man Planned Attack of Synagogue, Officials Say","Tennessee Inmate Killed Prison Official, Then Fled on Tractor, Authorities Say",Border Patrol Shot at from the Mexican side on the Rio Grande,A Common Trait Among Mass Killers: Hatred Toward Women,William Barr assisting Jeff Epstein at 6am,FOX NEWS: Disney World's mosquitoes: 4 weird ways the theme park allegedly manages pesky insects,FOX NEWS: United Airlines passenger accused of hiding video camera in plane's first-class bathroom,Can Anyone Catch Joe Biden?,FOX NEWS: Oklahoma Airman helps elderly woman take groceries home in viral video,"A Las Vegas security guard plotted attacks on a synagogue and an LGBTQ bar, the FBI says"
