,0,1,2,3
['2018-11-14T00:00:00.000000000'],Fox News to file amicus brief in support of CNN suit over Jim Acosta’s revoked press pass,Melania calls for national security aide Mira Ricardel's firing,"WWII Chinese-American Vets Still Lack US Recognition, 73 Years Later",FBI: Reported hate crimes surged by 17 percent in US last year
