,0,1,2,3,4,5,6,7
['2017-10-07T00:00:00.000000000'],24 Effective Ideas To Keep Your Family Safe From Hurricane Nate,What did Donald Trump want to say?,"Bowe Bergdahl will plead guilty, avoiding trial 3 years after his return to US","Oregon pays out $85 million in pot taxes to school fund, cops, other services",USA walking down a dark path.,McDonald's is releasing Szechuan Sauce on Oct 7 at participating restaurants,Jeff Sessions issues directive undercutting LGBT protections,Trump administration alters birth control rule.
