,0,1,2,3,4,5,6,7,8,9,10,11,12,13
['2018-10-02T00:00:00.000000000'],Exclusive: Exxon explores selling U.S. Gulf of Mexico assets - sources,"Amazon raises minimum wage to $15, urges rivals to follow","Trump administration's car emissions rule would cause more illnesses, deaths, study finds",Where the Allentown car explosion investigation stands: Authorities still can't say cause,Inside the Secret Courts of Massachusetts,Text messages suggest Kavanaugh wanted to refute accuser's claim before it became public,Women fear for their safety and loss of rights if US abortion laws change,America’s gun violence epidemic: Mass shootings getting deadlier,Roadrunner Support Number,Homeless man gets harassed for sleeping in Dunkin Donuts,Supreme Court Turns Away Billionaire Who Wanted To Turn People Away From Calif. Beach,I.R.S. Tax Fraud Cases Plummet After Budget Cuts,L.A. airport allowing passengers to carry marijuana,What’s Up With The Brett Kavanaugh Investigation and Confirmation?
