,0,1,2,3,4,5,6
['2018-05-15T00:00:00.000000000'],"Tom Wolfe, pioneering 'New Journalist,' dead at 88",New developments in case of nurse who allegedly exposed patients to hepatitis C,Children in California home were 'tortured for sadistic purposes',U.S. Supreme Court Ruling Favors Sports Betting,President Trump Releases Comprehensive Market-Based Plan to Reduce Pharmaceutical Costs,Melania Trump hospitalized after kidney procedure,Google Employees Resign in Protest Against Pentagon Contract
