,0,1,2,3,4,5
['2017-07-07T00:00:00.000000000'],"Trump, with Putin, predicts 'positive things' for US, Russia","Video shows Texas boy, 7, attacked by pit bull",US created 158K private-sector jobs in June vs 185K jobs expected: ADP,"North Charleston, SC Mayor Keith Summey: 'We can't raise your children'",Maine: Professional runner outruns 2 bears while training in woods,So this happen 3 miles from my house. i didnt know the family but its sad to see something like this close to home.
