,0,1,2,3,4,5,6,7,8,9,10,11,12
['2018-04-06T00:00:00.000000000'],Conor McGregor sentenced to 90 days in Jail,US job growth slowed in March,YouTube HQ shooting: Father of dead female presume cautioned police on day of assault she hated organization,US considers extra US$100 billion punitive tariffs on China,Trump denies knowing about Stormy Daniels payment,Air Force reverses decision to punish colonel for his religious beliefs,US keeps watch as China puts on South China Sea show of force,Facebook sent a doctor on a secret mission to ask hospitals to share patient data,"White Guy Attacks Police, Fires Rifle At Them, Resists Arrest And Somehow Gets Taken In Alive","An Illinois town just banned assault weapons. The penalty if you keep one? Up to $1,000 a day","EXCLUSIVE: Robert Mercer backed a secretive group that worked with Facebook, Google to target anti-Muslim ads at swing voters",Vivica A. Fox Says Patti LaBelle Schooled her about Shoes -Talks about N...,Trump’s billionaire backers funded these Islamophobic Facebook ads
