,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
['2019-10-17T00:00:00.000000000'],FOX NEWS: KFC offering 'Seasoned Tickets' that smell like chicken and entitle buyers to weekly wing delivery,FOX NEWS: Discovery of World War II bomb temporarily shuts down Hamburg Airport,FOX NEWS: Oklahoma couple stages 'It' photo shoot reenacting scenes from the creepy film,America's deadly obesity epidemic -- A public health emergency is shortening our lives and supersizing our health-care costs,FOX NEWS: Ford's electric 'Mustang-inspired' SUV will come with 2 years of charging,FOX NEWS: Crime scene Halloween display at district attorney's office blasted as 'insensitive',FOX NEWS: Southwest Airlines plane blown into jet bridge at Boston’s Logan airport,Inside the Derailed White House Meeting,FOX NEWS: Sexy 'Mister Rogers' Halloween costume doesn't bother Mister Rogers' son,FOX NEWS: JoJo Siwa's Tesla Model X is covered in JoJo Siwas,FOX NEWS: 14-year-old wrecks $250G Lamborghini with stolen car: police,"FOX NEWS: Halloween home decor can hurt wildlife, officials warn","Elijah E. Cummings, Powerful Democrat Who Investigated Trump, Dies at 68",FOX NEWS: Hidden message suggests the Dodge Challenger will be replaced in 2023,FOX NEWS: The big one? 300 birds mysteriously crash into NASCAR Hall of Fame,FOX NEWS: The electric Volvo XC40 Recharge is a familiar-looking car of the future,Former Top State Dept. Aide Tells Impeachment Investigators He Quit Over Ukraine,FOX NEWS: Fashion retailer Boohoo in trouble over ‘Send Nudes’ marketing campaign that reportedly targeted teens,‘I Don’t Need Lessons From You on Courage’: Pete Buttigieg Makes His Case,Trump’s Impeachment Blockade Crumbles as Witnesses Agree to Talk,Who Won the Debate? Experts Weigh In,Inside the Derailed White House Meeting,"In Bipartisan Rebuke, House Majority Condemns Trump for Syria Withdrawal","Tulsi Gabbard, Asked at Debate About Syria, Attacks the Media",Wife of Tarzan actor Ron Ely killed in their California home before police shoot couple's son,"Factbox: All the president's men - Supporting actors in Trump's Ukraine scandal Oct. 16, 2019",Trump's top China adviser appears to have made up expert he regularly quoted,Russian soldiers release video footage of abandoned US base in Syria,Panama Papers law firm founders ‘investigated by the FBI’,"Trump called Nancy Pelosi a ""third-rate politician"" to her face"
