,0,1,2,3,4
['2018-03-05T00:00:00.000000000'],"In its strongest accusation, US alleges Russia of killing civilians in Syria",Three Apple workers hurt walking into glass walls in first month at $5bn HQ,Cheats use Indian embassy telephone lines in US to fleece people of money,West Virginia Schools Closing Monday as Strike Set to Enter 12th Day,"'This is not going to end well': Trump's friends and allies are worried he's spiraling out of control — and they say this time is different, Business Insider"
