,0,1,2,3,4
['2017-08-18T00:00:00.000000000'],"Weather Channel founder denies climate change, so 'put me to death'",Dublin shooting Woman seriously injured and pair killed USA,Crew prepares to remove Roger Taney statue from Maryland State House grounds,Mayor: Denver is not engaging in immigration enforcement,"The U.S. Department of Health and Human Services (HHS)’ HCCIC Takes a Quantum Leap Forward to Secure the Health A Fortunate Solution to the Rampant Risk of Minimalistic, Self-Governing Bureaucracy"
