,0,1,2,3,4,5,6,7,8,9,10,11,12,13
['2017-02-08T00:00:00.000000000'],"Maserati North America recalls at least 39,381 vehicles",Joyful Obama on post-presidency vacation: sun and kitesurfing,USA jobs for international students,"Tornado attacks in New Orleans,Louisiana (20 injured, 250 homes damaged)...",Guns save lives,Iran’s Supreme Leader Thanks Trump for Showing America’s ‘True Face’,Trump makes false statement about U.S. murder rate to sheriffs’ group,Trump Fake News CNN,Is California Really Going to Secede?,Melania Trump says White House could mean millions for brand,Donald Trump: ‘Any negative polls are fake news’,Journalists call out White House claims on terror reporting,Trump travel ban faces biggest legal test yet,"Melania Trump passed up a major opportunity for 'ideal open door' to make millions, lawsuit says"
