,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
['2019-08-23T00:00:00.000000000'],"In an All-Gender Cabin, Summer Campers ‘Don’t Have to Hide’",FOX NEWS: Latest Blue Bell ice cream licker jailed for criminal mischief,"FOX NEWS: California police officers 'heartbroken' at discovering stolen doughnut van, ruined treats",Seth Moulton Ends 2020 Presidential Campaign With a Warning,FOX NEWS: Name of Disney's new 'Avengers'-themed lands revealed at D23 Expo,FOX NEWS: Hawaiian Airlines flight lands early due to smoke in cabin; 7 hospitalized,"David Koch, Billionaire Who Fueled Right-Wing Movement, Dies at 79","FOX NEWS: Man who urinated all over Starbucks in Pennsylvania has been identified, police say","FOX NEWS: Gas prices could drop under $2 this fall, here's where",FOX NEWS: Video captures Yellowstone bison ramming rental car during stampede,FOX NEWS: Report: Delta flight carrying nearly 200 passengers delayed 18 hours at New York's JFK,FOX NEWS: Delta flight carrying nearly 200 delayed 18 hours at New York's JFK: report,after school programs,"Men in California oversaw a romance scam that targeted women worldwide, feds say",FOX NEWS: Exact moment of couple's wedding cake disaster caught on camera: 'It felt like slow motion',Window Cleaning Pittsburgh &amp; House Washing South Hills,Global Stocks Rise… All Eyes on the Fed...,"FOX NEWS: Grocery store featured in 'Stranger Things' has become a tourist attraction, sells more Eggos than ever before","Electoral College Members Can Defy Voters’ Wishes, Court Rules",FOX NEWS: Harley-Davidson unveils new electric bicycle designs,Andrew Yang’s Bipartisan Bet,Sarah Huckabee Sanders to Join Fox News as a Contributor,How Wayne LaPierre Survived a Revolt at the N.R.A.,"John Hickenlooper Will Run for Senate in Colorado, a Key Target for Democrats","Jay Inslee, Dropping Out of 2020 Race, Will Run for Governor Again",5 Indicted in Identity Theft Scheme That Bilked Millions From Veterans,Andrew Yang’s Bipartisan Bet,Police officer allegedly filmed himself urinating on 12-year-old girl waiting for school bus: “He will be held accountable”,FOX NEWS: Florida beachwear company features model with Down syndrome,Why Taylor Swift’s ‘Lover’ Will Be A Massive Hit,AMERICANS,AP-NORC poll: 62% disapprove of how Trump's handling his job,Watch Live: Exposing How The Left Uses Gun Control to Control the American People,The graying of America
