,0,1,2,3,4,5
['2017-05-08T00:00:00.000000000'],Why prayer is the ultimate protest,Trump's immigration travel ban faces familiar foe in court: Trump,Expanded DNA testing leads to charges in 1990s slayings,Texas governor signs ban on so-called 'sanctuary cities',Prosecutors: 'Inmate Taxi Service' Let Prisoners Come and Go,Shhh. Hear the rustle of grass? Not so much now in US parks
