,0,1,2,3,4,5,6
['2017-04-30T00:00:00.000000000'],"Texas tornado leaves 'number of fatalities', dozens injured",Bering Sea tribal groups slam Alaska delegation for ‘standing by’ as Trump struck order giving them voice,Miami doctor’s call to broker during baby’s delivery leads to $33.8 million judgment,Florida: Tesla autopilot called “dangerously defective” in lawsuit by driver,"Louisiana: As Baton Rouge awaits a USDOJ decision on Alton Sterling’s death, a state legislator, prominent ministers, a Sterling family member and community activists gathered Saturday to call for peaceful protests, more organizing and to not allow “outside agitators” to cause chaos.","USA POLITICS: $400,000 Obama's Paid Wall Street Speech Distasteful: Sanders",People's Climate March draws thousands to Trump's front door
