,0,1,2,3,4,5,6,7
['2018-06-19T00:00:00.000000000'],China to Act ‘Forcefully’ on Trump’s $200 Billion Tariff Threat,There are 857 million civilian guns in the world. Americans own nearly half,Federal judge: Fathers and Daughters Nevada LLC has no standing to sue for Bittorent copyright infringement,Rapper XXXTentacion is killed in apparent robbery in Florida,Trump: Trudeau’s Comments Will Cost Canada “a Lot of Money”,Manufacturing a Comeback -- Grand Rapids has become a midwestern economic star and is generating new industrial jobs.,Trump announces new U.S. military branch: 'Space Force',Trump space force: US to set up sixth military branch
