,0,1,2,3
['2018-05-14T00:00:00.000000000'],President Trump Puts 'America First' On Hold To Save Chinese Jobs : The Two-Way : NPR,"The US has a salmonella outbreak caused by eggs, leading to the largest recall since 2010",Could the US Navy Blockade China in Wartime?,67 Environmental Rules on the Way Out Under Trump
