,0,1,2,3,4,5,6,7
['2018-08-10T00:00:00.000000000'],Omarosa says Trump is a racist who uses N-word – and claims there's tape to prove it,Political hatred has gone wild - Americans need to work together,More Than Two-Thirds Access Internet on Mobile Devices,6 Benefits of Using Staffing Agencies,"Giuliani: Mueller Wants Trump Under Oath, Because He Wants To Trap Him Into Committing Perjury.","After a New Massacre, Charges That ISIS Is Operating With Assad and the Russians",Melania Trump's Slovenian parents become US citizens,Melania Trump’s parents take citizenship oath in New York City
