,0,1,2,3,4,5,6,7,8,9,10,11,12,13
['2018-05-12T00:00:00.000000000'],"Thank You, Donald Trump",Blake Lively Jokes She’s “So Pissed” Jimmy Fallon Wore the “Same Outfit” to the Met Gala,"Arizona woman accused of sending 65,000 text messages after first date with man she met online",Suspect detained in connection to shooting reported at California high school,Chinese billionaire gets 4 years in US prison for US$1.7 million UN bribe plot,"America Is Becoming a Sanctuary Country, Where’s the Wall?",US offers to help rebuild N Korea economy if it denuclearises,Firm That Denied Its Cohen Payment Was Connected to Russian Billionaire Turns Out to Be Super-Connected to Russian Billionaire,"After He Told Trump He Wouldn’t Start a War, John Bolton is Again Pushing for War in Iran",Sikhs in semis: An all-American industry changes the all-American way -- Sikhs are taking over trucking,Pedagogic protests: Behind the teacher strikes that have roiled five states -- Why non-union states have seen the most unrest,Many Latinos answer call of the Border Patrol in the age of Trump,"Trump blasts drugmakers, payers for high U.S. drug prices","Report finds multiple failures in Niger ambush that killed 4, including South Florida soldier [Note: self-starting video]"
