,0,1,2,3,4,5,6,7,8,9,10,11,12
['2018-06-09T00:00:00.000000000'],Don’t Rewrite the Constitution Because You Dislike Trump,"Trump: Yes, I'll probably back Elizabeth Warren's bill to force the feds to follow state marijuana laws",20% of US Prison Population is Criminal Aliens,The US Income Gap has Stopped Growing,Tesla accident results: The steering wheel did not detect the victims in the last 6 seconds,"Who is Kendall Rae-Knight? | Love Island Contestant dumped by her fiance | Kendall Rae Full story, Wiki, Bio",New York: Mazz Auto owner gets a year in prison for bribing Buffalo cops in towing scheme,"MSNBC's Nicolle Wallace slammed for asking if Melania, Ivanka are 'dead inside' or 'paid off'",Actor who starred on YouTube crime show found stabbed to death,Men caught with enough fentanyl to kill 26 million people,Charles Krauthammer says he has ‘only a few weeks left to live,Navy intelligence compromised by Chinese hackers in massive data breach: Report,More and more schools are now buying mass shooter insurance policies following a year of dozens of student deaths and injuries
