,0,1,2,3,4,5,6,7,8,9
['2018-09-19T00:00:00.000000000'],Wisconsin police and the FBI respond to report of an active shooter,17 Years after 9/11: How the US using technology to prevent terror attacks,Cannabis Dispensary Applications Being Reviewed By Department Of Health,How Donald Trump's Regime Has Transformed the American Businesses?,Study: Oregon teachers earn 9 percent less than similar private sector workers,President Trump is leading “the most unethical presidency in history” according to one watchdog organization.,Clinton: Why did Russia want to get me out of the way? What are they trying to accomplish now?,"Mueller's investigation could turn a profit, thanks to Manafort's assets",Pig poop and coal ash a real concern for people in the Carolina floods,NFL Ratings Rise in Early Sign of Turnaround for Broadcasters
