,0,1,2,3,4,5,6,7
['2018-12-27T00:00:00.000000000'],States in South and West Growing the Fastest,FOX NEWS: Trump says most workers affected by shutdown are Democrats,Trump is reforming healthcare with his push for online hospital pricing,FOX NEWS: Charlie Kirk's biggest winners and losers of 2018,FOX NEWS: Trump declares ISIS is 'not so dominant anymore' as US airstrikes and artillery pound terror targets in eastern Syria,Anonymous donor provides free lunches to Georgia district's families during holiday break,Ohio county employees resign following involvement in racist video of doll hanging from noose,Giving: Charitable groups are bracing for a drop in donations this year
