,0,1,2,3,4
['2017-11-23T00:00:00.000000000'],Trump’s tax reform leads to increase in tax burden to almost half of the US population,"Explore the latest Trunk Show at The Prom Store Festus, Missouri, USA on November 18-25th from RachelAllan.com",Former FCC chair Tom Wheeler discusses what ending net neutrality means.,Vice President Pence and Wife Karen meeting at Thanksgiving,Rape and no periods in North Korea's army
