,0,1,2,3,4,5,6,7,8,9,10,11,12
['2018-08-14T00:00:00.000000000'],"Chicago police left a ""bait truck"" full of Nikes in a predominantly black neighborhood",The Escalating Feud Between Trump And Omarosa,"Details released on Muslim extremist compound in New Mexico, perpetrators released on bail.",New black political group launches with four Democratic endorsements and more planned,Jim Neidhart,Exclusive: Hacked Emails Take Us Inside the Billionaires’ Club Around Vladimir Putin,"Utah man crashes plane into his own house after assaulting wife, police say",Trump signs defense bill suspending delivery of F-35 warplanes to Turkey,New Mexico compound boy 'died in ritual ceremony',"Drenching Rains Close Roads, Prompt Rescues in Pennsylvania",Homeownership Remains Below 2006 Levels for All Age Groups,Teen accuses world-famous Mayo Clinic of 'medical kidnapping',An 11-year-old hacked a replica of Florida’s voting system in 10 minutes
