,0,1,2,3,4,5
['2017-10-12T00:00:00.000000000'],American And Her Hostage Family Released By The Taliban,Whatever happened to Zika | Zika Virus Latest News From USA | Zika Virus...,Watch Seth MacFarlane Calls Out Harvey Weinstein Back In 2013...,"Camera records Ben Affleck grasp Hilarie Burton's breast on MTV, Ben Aff...",Donald Trump attacked for authoritarian threat to shut down critical news stations,NYT: Seen From Above: California Fires Reduced Entire Communities to Ash
