,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
['2018-12-06T00:00:00.000000000'],Trump and Ivanka Trump met with murderer Saudi Crown Prince Mohammad bin Salman on the sidelines of a leaders meeting at the G20 summit. hey knew he ordered that a Washington Post Journalist be dismembered with a saw while he was still alive.,Honduran Murderer in Migrant Caravan Caught Illegally Crossing into U.S.,"Trump’s 2020 Campaign Has Funneled Over $1 Million Into His Own Businesses, Report Says",California Democrats plan to extend Medicaid to illegal immigrants,"Factory orders fall 2.1% in October, third drop in 4 months","Trump's attempts to shut down the Mueller probe are so extreme, even Fox News is questioning it",U.S. trade deficit climbs to 10-year high as American snap up imports while China boycotts soybeans,CIO Summit to be organized on Dec. 11 in Kansas City,"Avenatti to lose cash, artwork, Ferrari in divorce settlement with wife: report","1 critical, 54 Amazon workers treated after bear repellent discharge in New Jersey warehouse","Stonewall at 50 a time for contemplation, activation at World Pride NYC",Her Son Ate Alone At School Each Day Then When A Football Star Sat Next To Him Mom Was In Tears,USA Fashion and leading the fashion industry . Such a amazing .,"2 US warplanes crash off Japan coast, rescue underway","Border Patrol agent charged with capital murder in Texas, after telling investigators he killed four sex workers whom he considered worthless and that he thought he was performing a service for his Texas border hometown",Shock report: US paying more for illegal immigrant births than Trump’s wall
