,0,1,2,3,4
['2018-07-09T00:00:00.000000000'],"Mother Survives Crash That Kills Husband, 4 Daughters",Sheriff refuses to send deputies to work at Trump’s tent city for kids,Is Moog Aircraft Above the Law?,Seattle saying goodbye to those pesky parking stickers,National debt at highest level since after WWII
