,0,1,2,3,4,5
['2017-06-02T00:00:00.000000000'],"New ""gray death"" drug being eyed in overdose cases in GA, OH and AL",Jim Carrey likely to face trial in ex-girlfriends death,Trump on Paris accord: 'We're getting out',President Donald Trump can't stop New York's climate goals,"After Trump announcement, Minnesota will proceed with its own climate change strategy - With a plan adopted in 2007, the state has been a national leader in pursuing an aggressive plan to reduce emissions.",Mr. Met teaches us we are all one iPhone video away from being fired
