,0,1,2,3,4,5,6,7,8,9,10,11,12
['2017-10-11T00:00:00.000000000'],Tucker Carlson Suggests DOJ Investigate Hollywood After Harvey Weinstein Scandal,What happened in Vegas: The Las Vegas shooting has reinvigorated calls for gun control -- It also suggests that tweaks to gun laws would still leave America with an unusually high bodycount,Workers who lost their job and reside in the state of California may apply for California Unemployment Insurance benefits,"Trump Wanted Tenfold Increase in Nuclear Arsenal, Surprising Military","U.S. House panel approves $36.5 billion for hurricane, wildfire relief",Wildfires in Northern California.,North Korean hackers stole US war plans.,NYC Mayor De Blasio Gets Grilled For Building A Wall Around Gracie Mansion,Noticias Ultimo Minuto EEUU: Estados Unidos queda fuera del Mundial de R...,California: Smoke advisory from wildfires extended another day in Bay Area,"Despite Trump moves, coal still dwindling, report says",Actor Terry Crews says he was groped by a ‘high level Hollywood executive’,"Body camera company vying for St. Louis contract hires alderman, former board counsel as lobbyists"
