,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
['2017-01-03T00:00:00.000000000'],Trump slams House move on ethics watchdog,Report: Megyn Kelly To Leave Fox News For NBC,"Exclusive: Trump team seeks agency records on border barriers, surveillance",Ford cancels Mexico plant. Will create 700 U.S. jobs in 'vote of confidence' in Trump,Trump slams House move on ethics watchdog,The US changed its tune on Israel relations but is it too late?,New warning North Korea will strike THIS YEAR,"Pilot program to divert mentally ill from jail shows promise, officials say",Donald Trump and his mistrust for online security,An interview with the retired Baltimore Police sergeant fighting for reform,House GOP guts ethics panel,Rebecca Ferguson asked to perform at Donald Trump’s inauguration,"Doctors, pharmacists indicted in $100M fraud case",Millennials lack basic survival skills compared to older generations,Woman's bid to put sweater on pit bull ends poorly
