,0,1,2,3,4,5,6,7,8,9,10,11
['2018-12-11T00:00:00.000000000'],"The billionaire President of the United States who likely had an affair with a porn star while his third wife was nursing his fifth child still profits from a luxury hotel rented by a group of religious supporters who came to pray against the ""deep state.""",US Dollar trading in a bull trend above its main simple moving averages,"Inslee, Governor of Washington State, wants 100 percent clean energy in Washington by 2045","A Conflicted War: MS-13, Trump and America’s Stake in El Salvador’s Security",Targets of U.S. Sanctions Hire Lobbyists With Trump Ties to Seek Relief,Cambridge Analytica’s Real Role in Trump’s Dark Facebook Campaign,"Woman's Arrested, Child Pulled From Her Arms.","More than 90% of people are fine with this song, can we start putting an end to outrage culture already?",Homing in: Non-bank firms are now big players in America’s mortgage market -- Nearly half of mortgage originators are not banks,Conspiracy theorist sues Mueller alleging illegal leaks and surveillance,Biden hits Sanders' home turf as he tests 2020 waters,Warren has contacted 100 people in early 2020 primary states
