,0,1,2,3,4,5,6,7
['2018-04-15T00:00:00.000000000'],Barbara Bush in failing health,Clicking 'checkout' could cost more after Supreme Court case,"Once a guarantee of high pay and steady work, Wyoming’s coal mines now offer less",Trump defends mission accomplished,Waiting in Starbucks for a meeting is a crime? It was for 2 black men in Philadelphia,Gun rights advocates rally at state capitols across U.S.,South Dakota e-commerce sale tax fight reaches U.S. Supreme Court,Nikki Haley on Syria strike:- We gave diplomacy chance after chance.
