,0,1,2,3,4,5,6
['2017-02-12T00:00:00.000000000'],"VIDEO: Mexican Immigrant Designer ‘F*ck Your Wall’ Underwear and ""This is Not America"" at NY Fashion - Republican Part","""One person hit and killed by train in Downtown Columbus""",Pascrell: Rarely used law could make Trump tax returns public,"New Mexico: New health survey at Trinity nuclear test site details decades of illnesses, deaths",Water begins to spill over Oroville emergency spillway,Republican green-card holder who voted illegally in Texas gets 8 years in prison,Sean Hannity Interviews Retired Marine Steven Gern After His Immigration Video Went Viral
