,0,1,2,3,4,5,6,7,8,9,10,11
['2017-02-28T00:00:00.000000000'],Accused Kansas killer thought victims were Iranian,Orgasm - How Get Better Orgasm,"Plane Crashes into Riverside,California 3 died,2 injured","Pennsylvania: Bill Cosby's sexual assault trial this spring will stay in Norristown, but will be decided by jurors from outside Montgomery County, a judge ruled Monday, citing pervasive local media coverage of the case.",Trump says Obama behind leaks,House Intelligence chairman says he hasn’t found evidence of Trump team’s ties to Russia,A huge cannabis farm in a nuclear bunker is Found By Police,Dakota Access Pipeline protesters left puppies behind at frozen camp,"Murray proposes homeless tax, may sue Trump administration",Trump Attacks Hollywood Bias After Picking Up Three Oscars,Newspapers and television: Traditional media firms are enjoying a Trump bump -- Making America’s august news groups great again,A divided White House still offers little guidance on replacing Obamacare
