,0,1,2,3,4,5,6,7,8
['2017-10-23T00:00:00.000000000'],Post-hurricane cleanup could kill more workers than storms themselves,Wounded US soldiers set to testify before Bergdahl's sentencing,"US police find body in search for three-year-old Sherin Mathews, missing after 'being sent outside as punishment'",General Electric cut its profit forecast for 2017,Multiple dishwasher brands recalled due to fire hazard,Tucker Carlson Interviews White NFL Player Who Won't Stand For National Anthem,Dear U.S. we have been warning you about your government being compromised for years now. #Trump is a consequence,Leaked Audio Of Trump Calling Gold Star Wife,Ex-US President Jimmy Carter says would travel to North Korea
