,0,1,2,3,4,5,6,7,8,9,10,11,12,13
['2019-07-28T00:00:00.000000000'],FOX NEWS: Camera shows cat trying to 'murder' its owner while he sleeps,FOX NEWS: Airline reportedly asks elderly cancer patient to share hotel room with 'total stranger',FOX NEWS: Arby's promises to 'bring the meat' to Area 51: 'Aliens deserve the best meat on Earth',"FOX NEWS: WW II tribute 'Old Crow' Ford Mustang sold for $400,000 at charity auction",FOX NEWS: Competitive eater Joey Chestnut to scarf down Hooters chicken wings for 12 hours straight,Black rag dolls meant to be abused are pulled from stores,Did Puerto Rican Police Go Too Far During Protests? What the Video Shows.,15 Days of Fury: How Puerto Rico’s Government Collapsed,‘I Should Be More Careful With Twitter’: Marianne Williamson on Those Mental Health Comments,What Kamala Harris Believes,Donald Trump’s entire story about the economy fell apart this week.,"Grasshopper Invasion of Las Vegas May Last Weeks, Experts Say",‘Would Dad Approve?’ Neil Armstrong’s Heirs Divide Over a Lucrative Legacy,FOX NEWS: Mom shocked to find police at house – playing basketball with her sons
