,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
['2019-04-05T00:00:00.000000000'],Ex-border patrol agent says US isn't stopping drug flow,sony vaio support number,The U.S. Economy Created More Jobs Than Expected In March,"FOX NEWS: Stacey Abrams defends Biden amid allegations, says 'perfection' can't be 'litmus test', people should 'forgive'",FOX NEWS: Can Howard Schultz's moderate policies win over voters scared off by socialist platforms?,FOX NEWS: Sharpton emerges as kingmaker as 2020 Dems compete for his approval,FOX NEWS: Trump's 'Plan B' for 2020 may be a pivot from border security to protecting US economy: Jonathan Swan,FOX NEWS: Acting director of ICE has nomination pulled by White House: report,"FOX NEWS: First Beto, then Pete: How the media are culling the Democratic contenders",FOX NEWS: Man pleads guilty to throwing water balloons at pro-Trump crowd: 'I did what I had to do',FOX NEWS: Court papers show Gillibrand’s father worked for Nxivm sex cult: report,FOX NEWS: Trump reacts to Barbara Bush criticism: 'Look what I did to her sons',"FOX NEWS: 3 people killed, 2 officers hurt in standoff at Georgia home","FOX NEWS: Risk of severe weather, flooding over Mississippi Valley and Central Gulf Coast","FOX NEWS: National forecast for Thursday, April 4",FOX NEWS: Darrell Waltrip announces retirement from Fox Sports NASCAR team,"FOX NEWS: Elon Musk assists Sheryl Crow after Tesla screen goes black, singer says she's stuck in parking lot",FOX NEWS: Jimmy Buffett's old 1972 Chevrolet El Camino SS is for sale and ready for a road trip to Margaritaville,FOX NEWS: Uber spent $2 million lobbying for NYC congestion charge,FOX NEWS: Tesla deliveries down 31% in first quarter,"FOX NEWS: Sen. Bernie Sanders says he'll release his tax returns 'very shortly,' urges Trump to do likewise","FOX NEWS: Ozzy Osbourne postpones all 2019 concerts to recover from injury, health scare","FOX NEWS: Nipsey Hussle murder suspect pleads not guilty, defended by former O.J. Simpson prosecutor",US senator Rubio’s shark bill re-introduced with bipartisan support,Bipartisan bill calls for sanctions if China doesn't crack down on fentanyl,Why All the Reporting on The Green New Deal Is Wrong,This School Doesn't Care Who Your Parents Are: Brains Not Bribes Get Your Kid Into the Door at This College,Small Broadband Companies Bring Internet Access To Rural NC,60 Minutes Presents: 21st Century Cons,PC Matic Customer Support Phone Number,ICE arrests more than 280 people in massive workplace raid,Jeff Bezos' ex-wife cedes control of Amazon in divorce deal,Jeff Bezos settles his divorce with wife MacKenzie but keeps 75 percent of their Amazon shares,Openly Gay Black Woman Overwhelmingly Wins Chicago Mayoral Race: 'A Movement for Change'
