,0,1,2,3,4,5,6,7,8,9
['2018-05-20T00:00:00.000000000'],"FYI: English isn't the official language of the United States. A lot of multilingual countries promote an official language, but the United States has never done so with English. In fact, the US has no official language.",Dozens Hospitalized in NYC After Using Synthetic Marijuana,US and China halt imposing import tariffs,California's only sea is dying and now threatening children,USA new blog where people can find more easily,Trump misspells Melania's name in 'welcome home' tweet,China will 'significantly increase' purchases of US goods and services,Houston Police Chief Says He’s Sick Of Inaction On Gun Control,"China-US trade talks in Washington 'positive, constructive and fruitful': source","China agrees to import more from U.S, no sign of $200 billion number"
