,0,1,2,3,4,5,6,7,8,9
['2017-04-04T00:00:00.000000000'],STRATCOM chief wants to modernize our NUCLEAR weapons,USA Network,The shockingly low seat belt use in some parts of the country,New Yorkers mourn the victims of the terrorist attack in St. Petersburg.,Daughter of 9/11 victim chokes to death in pancake-eating contest,EU to Trump: Mess With Brexit and We'll Mess With Texas,"California: Agents seized 500 guns from a Clovis family. After a court fight, they got them back [x-post /r/LegalNews]",Environmental group slams Trump's check to National Parks as a 'publicity stunt',Witness: Murder victim shot dead as he begged for mercy,Trump's Data Privacy Repeal &amp; Credit Unions: Part 2
