,0,1,2,3,4,5,6,7
['2018-10-11T00:00:00.000000000'],"Donald Trump, Kanye West Discuss US Justice Reform - Politicoscope",Lady Gaga And Bradley Cooper's 'A Star Is Born' Heads For Top In Another Way -- Its Soundtrack,"CNN New Day 10/11/18 | CNN President Trump News Today October 11, 2018",Instagram introduces Nametag feature; 7 steps to share your Nametag,Utah just experienced its driest year since scientists have kept records,The End Of Civility | The Ben Shapiro Show Ep. 635,PC Matic Customer Service (Toll-Free),123 Missing Children Recovered in One Day as Marshals Hunt for Sex Trafficking Victims
