,0,1,2,3,4,5,6,7,8,9,10,11,12
['2017-06-13T00:00:00.000000000'],"Why is Trump's friend Chris Ruddy exploding from the left cheek, they are amongst us!",North Carolina teacher accused of sexual contact with three students,North Korea releases jailed US student amid Rodman visit,NASA scrubs highly anticipated Wallops Island rocket launch; will try again on Tuesday,Chilling Video Shows Moment Serial Killer's Chained Hostage Is Freed From Crate,5 Things to know Tuesday,jokesters screwing up data on gay teenagers?,Trump friend says president considering firing special counsel Robert Mueller,Rolling Stone Settles Lawsuit Over Debunked Campus Rape Article,Kansas inmate freed after doppelganger found 17 years later,"Democrats, take your cues from Bernie Sanders",Obama Program Made $729 Million in Erroneous Payments to Doctors - Washington Free Beacon,Could Illinois Be the First State to Go Bankrupt?
