,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
['2019-03-10T00:00:00.000000000'],FOX NEWS: UK studying how to get children of IS followers out of Syria,FOX NEWS: Thousands attend climate march in Dutch capital,FOX NEWS: The FDA has problems -- Here are the qualities the next commissioner must have to fix them,FOX NEWS: Trump is more principled than his critics on left and right,FOX NEWS: Ilhan Omar is an anti-Semite who brands criticism of her as anti-Muslim bigotry – but she’s the real bigot,FOX NEWS: Here's what you should know about how presidential campaigns really work,FOX NEWS: Justin and Hailey Bieber’s whirlwind marriage didn’t surprise me – Here’s why,FOX NEWS: The three words we all need to hear,FOX NEWS: Why 'free' college education is not the solution to the student debt crisis,FOX NEWS: Securing our border isn’t Mission: Impossible – Here’s what must be done,"26 women rescued during Seattle human trafficking, prostitution bust","More than 2,000 migrants quarantined in U.S. detention centers due to disease outbreaks","Wall Street critic Warren vows to break up Amazon, Facebook, Google",FOX NEWS: The Latest: 2 Israeli citizens among dead in Ethiopia crash,Why Some Republicans Voted Against the Antibigotry Resolution,"FOX NEWS: California man pulled over with more than $10G in stolen Disneyland merchandise, cops say",FOX NEWS: Transgender woman arrested in chemical spray attack eyed as hate crime in New York,FOX NEWS: North Carolina man charged in quadruple cold case murders from 2008,"FOX NEWS: A Florida school bus aide allegedly pulls a MAGA hat off of a middle school student, caught on video",FOX NEWS: Is controversy over Rep. Ilhan Omar threatening Democratic unity?,"FOX NEWS: 2020 Democrats and rising stars of the left make political pleas at SXSW festival in Austin, Texas","FOX NEWS: Larry Kudlow talks tax cuts, tariffs and trade talks with China",FOX NEWS: Who has the lead for the 2020 Democratic presidential nomination?,Dr. Marilyn Monroe. The Jewish Norma Jean comeback - HALLELUJAH WOMEN DAY - 9.3.2019,"FOX NEWS: Ocasio-Cortez draws bigger crowd at SXSW than 2020 candidates Warren, Klobuchar","FOX NEWS: Ocasio-Cortez, at SXSW, blasts FDR, Reagan and capitalism, says political moderates are 'meh'","FOX NEWS: Company founded by Ocasio-Cortez in 2012 still owes $1,870 in taxes",FOX NEWS: Trump slams Ann Coulter as 'Wacky Nut Job' over her criticism of border wall progress,"FOX NEWS: John Hickenlooper says he’s a moderate, but is he?",FOX NEWS: Melania Trump takes a three-state tour to promote her 'Be Best' initiative for children,FOX NEWS: Did Adam Schiff's team coach Michael Cohen?,FOX NEWS: Kevin McCarthy reacts to Ilhan Omar controversy,"FOX NEWS: Judge Jeanine: The joke's on you, Speaker Pelosi",FOX NEWS: Everything you need to know about the campaign finance allegations against Alexandria Ocasio-Cortez,FOX NEWS: Jennifer Lopez and Alex Rodriguez get engaged,FOX NEWS: Jennie Garth fires back at fans who criticized her for not posting Luke Perry tribute: ‘Please don’t judge’,FOX NEWS: Gwyneth Paltrow posts photo with ex Chris Martin’s mom and new mother-in-law,FOX NEWS: How strong is the prosecution’s case against Jussie Smolett?,"FOX NEWS: Gwyneth Paltrow posts photo with ex Chris Martin’s mom, new mother-in-law on International Women’s Day","FOX NEWS: R. Kelly released from Cook County Jail after $161,000 in child support is paid on his behalf",FOX NEWS: Rep. Dan Crenshaw flaunts his ‘Captain America’ glass eye to Chris Evans,FOX NEWS: Jennifer Lopez strikes a pose in green bikini with boyfriend Alex Rodriquez,FOX NEWS: Rep. Dan Crenshaw shows off his ‘Captain America’ glass eye to Chris Evans,"FOX NEWS: Bill Maher changes tune on Ilhan Omar: After reading her tweets, says she ‘might be’ anti-Semitic",Kansas doctor sentenced to life in prison for selling opioid prescriptions for cash,US citizens traveling to Europe will require a visa from 2021
