,0,1,2,3
['2018-01-29T00:00:00.000000000'],Secret Memo Hints at a New Republican Target: Rod Rosenstein - News | USA,The Plane extra villages on route to the USA,"""I’m the one that saved coal,” says Trump as miner deaths nearly double in first year of office","Five dead in Pennsylvania shooting rampage - State police say at least five people were killed and one other is wounded after a shooting at car wash in Melcroft, PA. Authorities are still investigating if the shooter was among those found at the scene."
