,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
['2019-05-27T00:00:00.000000000'],"FOX NEWS: Cheetos-loving squirrel hangs out at Seattle playground, waits for cheesy snacks","With His Job Gone, an Autoworker Wonders, ‘What Am I as a Man?’",FOX NEWS: 'Real hero': Mom thanks Aer Lingus crew member who helped during child's choking incident,New Documentary Examines 'Xena: Warrior Princess' As Lesbian Icon For The Ages,Daily News : North Korea Calls John Bolton ‘War Monger’ Over Missile Comment,"Stewart Kwoh, An American Fighting for Justice for All",Daily News : U.S. Navy Pilot Reported ‘Near Miss’ With UFO Off East Coast,"Fearing Supreme Court Loss, New York Tries to Make Gun Case Vanish",FOX NEWS: Indianapolis man calls police to report theft of foot-long Subway sandwich,FOX NEWS: Chick-fil-A customers in Oklahoma climb into drive-thru window to escape possible tornado,‘Ship of Horror’: Discovery of the Last Slave Ship to America Brings New Hope to an Old Community,"FOX NEWS: Fiat Chrysler proposes merger with Renault, would be third-largest automaker",FOX NEWS: Martin Truex Jr. wins Coca-Cola 600 with 4-wide pass,The 4Th of july independence USA,Breaking Reports : GOP New Hampshire governor signs law banning gay conversion therapy,FOX NEWS: Shopaholic donates her blood plasma twice weekly to fund retail habit,FOX NEWS: Gillette ad focuses on transgender man shaving for the first time,Breaking Reports : Trump shares edited video of Pelosi appearing to 'stammer' through speeches,Breaking Reports : Juan Williams: Conspiracies are a cancer in the body politic,Daily News : Trump's Old Pearl Harbor Tweet Resurfaces At The Most Awkward Possible Time,Daily News : GOP Lawmaker Knocks Trump For 'Taking A Shot At Biden While Praising A Dictator',search flights to india,Fact-Checking Bernie Sanders on the Campaign Trail,Sarah Sanders Says Trump and Kim ‘Agree in Their Assessment’ of Biden,"‘There I Was, Flying Across the Room’: Tornado Leaves an Oklahoma Town Shaken","Bernie Sanders, No Longer the Front-Runner, Brings Campaign Home to Vermont","‘Wow, What Is That?’ Navy Pilots Report Unexplained Flying Objects",U.S. Army’s Tweet Prompts Stories of Harmful Effects of Military Service,"Baltimore hits by Ransomware, Hacker demand $76 thousand to get rid of the virus",Daily News : Europe Pulls Together As The Far-Right Fumbles The Moment,Daily News : Chris Wallace Owns Lindsey Graham With Clip Of Him Lashing Clinton On Ignored Subpoenas,Taylor Swift Shuns Question She Says Interviewer Wouldn't Ask A Man,FOX NEWS: Simon Pagenaud wins Indianapolis 500 in thrilling finish,FOX NEWS: Passengers claim they were left on sweltering Sunwing plane for hours with no air conditioning,FOX NEWS: Meghan Markle wasn't 'A-list' enough for designers,FOX NEWS: Passengers injured after being thrown from water ride at California amusement park,"Daily News : Trump Says Rolling Thunder D.C.'s Ride Won't End This Year, Mystifying Event's Founder",Daily News : GOP Senator Splits With Trump On North Korea: 'Those Strikes Are Disturbing',"2 dead, 29 hurt as tornado destroys hotel, trailer park in El Reno, Oklahoma",Breaking Reports : CBS's Brennan presses Pompeo on if there is a Pentagon-State discrepancy on Chinese 'concentration camps'
