,0,1,2,3,4,5
['2018-09-08T00:00:00.000000000'],A teen who spent his free time speaking out against gun violence was shot and killed in Chicago,Man armed with multiple guns including rifles takes hostage,Trump Calls For DOJ Investigation Of NY Times OP-ED,US recalls diplomats from countries that severed ties with Taiwan,Mac Miller: US rapper 'found dead at home' aged 26,Loans on U.S 2018
