,0,1,2,3,4,5,6,7
['2017-07-29T00:00:00.000000000'],"North Carolina town 'forgotten' as residents, jobs fall away","Ivanka Trump Body Measurements Height, Weight, Bra Size, Wiki, Bio 2017",Authorities Searched Damond's Home; Law Prof Believes That Could 'Cause An International Incident',Border lawmaker teams up with Silicon Valley on 'smart wall',Wasserman Schultz kept paying tech expert suspected of stealing House computers,California officials to announce human trafficking arrests,"Wix News, new features, Wix code creation without Limits live beta launch with Mr. Avishai Abrahami",Cancer-causing pollutants detected in most tap water across US - study
