,0,1,2,3,4,5,6,7,8,9,10,11,12,13
['2017-02-09T00:00:00.000000000'],"Trump Signs 3 Executive Orders Targeting Drug Cartels, Crimes Against Police",Feds try to forcefully search Wall Street Journal reporter's phone,"Trump says McCain 'emboldens the enemy,' calls Sen. Blumenthal a liar in angry morning tweets",Record Number Renounce U.S. Citizenship in 2016,How the Army Corps of Engineers wound up in the middle of the fight over the Dakota Access pipeline,"A federal judge has decided not to block a protective sand dune project along part of the New Jersey shoreline, ruling that ""the parade of horribles"" feared by opponents of the plan — including transmission of the Zika virus — is not a realistic concern.",Warren silenced during senate debate,Michio Kaku annoyed by idiotic arguments,How can Obama smile at a time like this? I think he knows something,What a Soldier Really Gets from the US Army,Donald Trump seems to see allies as a burden -- NATO leaders make a pitch to the president,Homicide: America's murder rate is rising at its fastest pace since the early 1970s -- An analysis of 50 cities by The Economist,Here’s Coretta Scott King Letter Elizabeth Warren Was Prevented From Reading in Senate,Trump offers his own oral argument defending travel ban
