,0,1,2,3,4
['2017-12-31T00:00:00.000000000'],"Man found with small arsenal on Houston Hyatt Regency's top floor before New Year's Eve celebration, police say",Trump Ends Terms of Remaining Members of H.I.V. and AIDS Council,Activist Erica Garner dies in Brooklyn,Man claiming to be ‘swatter’ in Wichita shooting says it’s not his fault someone died,Alleged prank 'swatting' call turns deadly with fatal police shooting of man in Kansas
