,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
['2018-11-20T00:00:00.000000000'],UFC Is Streaming A Bizarre Donald Trump Propaganda Documentary.,Ryan Reynolds kidnaps Fred Savage in PG-13 film 'Once Upon A Deadpool',VA unexpectedly cancels overtime work to address GI Bill claim backlog,"Mahomes, Goff Showcase the Future of the NFL in Greatest MNF Game Ever",Chicago shooting: NRA blasted for telling docs to 'stay in their lane',facts about Donald Trump in hindi,Six people survive 84-floor lift drop,Ivanka Trump used personal email for White House business,"3 dead, including police officer, after shooting on Chicago's South Side: Authorities",Police officer among 4 dead in 'horrific' Chicago hospital shooting,"Multiple people shot in downtown Denver, 1 dead",Ivanka Trump used personal account for emails about government business,Ivanka Trump used a personal email account to send hundreds of emails about government business last year,Why the Danske Bank money laundering scandal is a problem for Putin,Trump’s Russian Laundromat,Trump/Putin Rosneft Deal — 2 Charts,Chicago police respond to reports of active shooter at Mercy Hospital,Anti-vaccine community behind North Carolina chickenpox outbreak,American farmers grapple with falling prices and sinking incomes -- Donald Trump’s trade war may do lasting damage to American agriculture
